"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Unit";"SCV";"Command Center";17;1
"Building";"Barracks";NA;15;0
"Unit";"Marine";"Barracks";19;1
"Unit";"SCV";"Command Center";20;1
"Building";"Factory";NA;19;0
"Building";"BarracksReactor";NA;20;0
"Unit";"SCV";"Command Center";20;1
"Building";"SupplyDepot";NA;20;0
"Unit";"SCV";"Command Center";22;1
"Unit";"Hellion";"Factory";22;2
"Unit";"Hellion";"Factory";22;2
"Building";"Starport";NA;21;0
"Building";"SupplyDepot";NA;22;0
"Building";"CommandCenter";NA;20;0
"Unit";"Hellion";"Factory";23;2
"Unit";"Hellion";"Factory";25;2
"Building";"Refinery";NA;27;0
"Unit";"SCV";"Command Center";31;1
"Unit";"Medivac";"Starport";27;2
"Unit";"SCV";"Command Center";34;1
"Unit";"SCV";"Command Center";34;1
"Unit";"SCV";"Command Center";35;1
"Unit";"SCV";"Command Center";36;1
"Unit";"SCV";"Command Center";36;1
"Unit";"SCV";"Command Center";38;1
"Building";"StarportTechLab";NA;36;0
"Unit";"SCV";"Command Center";38;1
"Unit";"SCV";"Command Center";40;1
"Unit";"SCV";"Command Center";40;1
"Unit";"Hellion";"Factory";40;2
"Unit";"Hellion";"Factory";40;2
"Building";"SupplyDepot";NA;41;0
"Unit";"SCV";"Command Center";42;1
"Building";"Armory";NA;37;0
"Unit";"SCV";"Command Center";47;1
"Unit";"SCV";"Command Center";47;1
"Building";"CommandCenter";NA;36;0
"Unit";"Banshee";"Starport";40;3
"Unit";"SCV";"Command Center";48;1
"Unit";"SCV";"Command Center";49;1
"Unit";"Hellion";"Factory";48;2
"Unit";"Hellion";"Factory";48;2
"Unit";"SCV";"Command Center";54;1
